keyframe_id,collection_id,video_id,frame_number,timestamp_ms,image_path,video_path
L30_V060_000018,L30,L30_V060,841,33640,keyframes/L30_V060/018.jpg,
L30_V060_000019,L30,L30_V060,889,35560,keyframes/L30_V060/019.jpg,
L30_V060_000020,L30,L30_V060,940,37600,keyframes/L30_V060/020.jpg,
L30_V060_000021,L30,L30_V060,964,38560,keyframes/L30_V060/021.jpg,
L30_V060_000022,L30,L30_V060,984,39360,keyframes/L30_V060/022.jpg,
L30_V060_000023,L30,L30_V060,1037,41480,keyframes/L30_V060/023.jpg,
L30_V060_000024,L30,L30_V060,1093,43720,keyframes/L30_V060/024.jpg,
L30_V060_000025,L30,L30_V060,1143,45720,keyframes/L30_V060/025.jpg,
L30_V060_000026,L30,L30_V060,1203,48120,keyframes/L30_V060/026.jpg,
L30_V060_000027,L30,L30_V060,1227,49080,keyframes/L30_V060/027.jpg,
L30_V060_000028,L30,L30_V060,1269,50760,keyframes/L30_V060/028.jpg,
L30_V060_000029,L30,L30_V060,1337,53480,keyframes/L30_V060/029.jpg,
L30_V060_000030,L30,L30_V060,1361,54440,keyframes/L30_V060/030.jpg,
L30_V060_000031,L30,L30_V060,1417,56680,keyframes/L30_V060/031.jpg,
L30_V060_000032,L30,L30_V060,1489,59560,keyframes/L30_V060/032.jpg,
L30_V060_000033,L30,L30_V060,1521,60840,keyframes/L30_V060/033.jpg,
L30_V060_000034,L30,L30_V060,1583,63320,keyframes/L30_V060/034.jpg,
L30_V060_000035,L30,L30_V060,1630,65240,keyframes/L30_V060/035.jpg,
L30_V060_000036,L30,L30_V060,1643,65720,keyframes/L30_V060/036.jpg,
L30_V060_000037,L30,L30_V060,1698,67960,keyframes/L30_V060/037.jpg,
L30_V060_000038,L30,L30_V060,1764,70600,keyframes/L30_V060/038.jpg,
L30_V060_000039,L30,L30_V060,1828,73120,keyframes/L30_V060/039.jpg,
L30_V060_000040,L30,L30_V060,1900,76000,keyframes/L30_V060/040.jpg,
L30_V060_000041,L30,L30_V060,1995,79800,keyframes/L30_V060/041.jpg,
L30_V060_000042,L30,L30_V060,2043,81720,keyframes/L30_V060/042.jpg,
L30_V060_000043,L30,L30_V060,2051,82040,keyframes/L30_V060/043.jpg,
L30_V060_000044,L30,L30_V060,2143,85720,keyframes/L30_V060/044.jpg,
L30_V060_000045,L30,L30_V060,2191,87640,keyframes/L30_V060/045.jpg,
L30_V060_000046,L30,L30_V060,2236,89440,keyframes/L30_V060/046.jpg,
L30_V060_000047,L30,L30_V060,2301,92040,keyframes/L30_V060/047.jpg,
L30_V060_000048,L30,L30_V060,2325,93000,keyframes/L30_V060/048.jpg,
L30_V060_000049,L30,L30_V060,2375,95000,keyframes/L30_V060/049.jpg,
L30_V060_000050,L30,L30_V060,2467,98680,keyframes/L30_V060/050.jpg,
L30_V060_000051,L30,L30_V060,2517,100680,keyframes/L30_V060/051.jpg,
L30_V060_000052,L30,L30_V060,2582,103280,keyframes/L30_V060/052.jpg,
L30_V060_000053,L30,L30_V060,2606,104240,keyframes/L30_V060/053.jpg,
L30_V060_000054,L30,L30_V060,2635,105400,keyframes/L30_V060/054.jpg,
L30_V060_000055,L30,L30_V060,2686,107440,keyframes/L30_V060/055.jpg,
L30_V060_000056,L30,L30_V060,2734,109360,keyframes/L30_V060/056.jpg,
L30_V060_000057,L30,L30_V060,2752,110080,keyframes/L30_V060/057.jpg,
L30_V060_000058,L30,L30_V060,2821,112840,keyframes/L30_V060/058.jpg,
L30_V060_000059,L30,L30_V060,2869,114760,keyframes/L30_V060/059.jpg,
L30_V060_000060,L30,L30_V060,2880,115200,keyframes/L30_V060/060.jpg,
L30_V060_000061,L30,L30_V060,2928,117120,keyframes/L30_V060/061.jpg,
L30_V060_000062,L30,L30_V060,2991,119640,keyframes/L30_V060/062.jpg,
L30_V060_000063,L30,L30_V060,3015,120600,keyframes/L30_V060/063.jpg,
L30_V060_000064,L30,L30_V060,3051,122040,keyframes/L30_V060/064.jpg,
L30_V060_000065,L30,L30_V060,3100,124000,keyframes/L30_V060/065.jpg,
L30_V060_000066,L30,L30_V060,3147,125880,keyframes/L30_V060/066.jpg,
L30_V060_000067,L30,L30_V060,3167,126680,keyframes/L30_V060/067.jpg,
L30_V060_000068,L30,L30_V060,3229,129200,keyframes/L30_V060/068.jpg,
L30_V060_000069,L30,L30_V060,3278,131120,keyframes/L30_V060/069.jpg,
L30_V060_000070,L30,L30_V060,3327,133080,keyframes/L30_V060/070.jpg,
L30_V060_000071,L30,L30_V060,3422,136880,keyframes/L30_V060/071.jpg,
L30_V060_000072,L30,L30_V060,3561,142480,keyframes/L30_V060/072.jpg,
L30_V060_000073,L30,L30_V060,3575,143000,keyframes/L30_V060/073.jpg,
L30_V061_000001,L30,L30_V061,0,0,keyframes/L30_V061/001.jpg,
L30_V061_000002,L30,L30_V061,75,3000,keyframes/L30_V061/002.jpg,
L30_V061_000003,L30,L30_V061,147,5880,keyframes/L30_V061/003.jpg,
L30_V061_000004,L30,L30_V061,285,11400,keyframes/L30_V061/004.jpg,
L30_V061_000005,L30,L30_V061,289,11560,keyframes/L30_V061/005.jpg,
L30_V061_000006,L30,L30_V061,433,17320,keyframes/L30_V061/006.jpg,
L30_V061_000007,L30,L30_V061,577,23080,keyframes/L30_V061/007.jpg,
L30_V061_000008,L30,L30_V061,593,23720,keyframes/L30_V061/008.jpg,
L30_V061_000009,L30,L30_V061,713,28520,keyframes/L30_V061/009.jpg,
L30_V061_000010,L30,L30_V061,831,33240,keyframes/L30_V061/010.jpg,
L30_V061_000011,L30,L30_V061,855,34200,keyframes/L30_V061/011.jpg,
L30_V061_000012,L30,L30_V061,918,36720,keyframes/L30_V061/012.jpg,
L30_V061_000013,L30,L30_V061,989,39560,keyframes/L30_V061/013.jpg,
L30_V061_000014,L30,L30_V061,996,39840,keyframes/L30_V061/014.jpg,
L30_V061_000015,L30,L30_V061,1116,44640,keyframes/L30_V061/015.jpg,
L30_V061_000016,L30,L30_V061,1260,50400,keyframes/L30_V061/016.jpg,
L30_V061_000017,L30,L30_V061,1266,50640,keyframes/L30_V061/017.jpg,
L30_V061_000018,L30,L30_V061,1386,55440,keyframes/L30_V061/018.jpg,
L30_V061_000019,L30,L30_V061,1451,58040,keyframes/L30_V061/019.jpg,
L30_V061_000020,L30,L30_V061,1523,60920,keyframes/L30_V061/020.jpg,
L30_V061_000021,L30,L30_V061,1667,66680,keyframes/L30_V061/021.jpg,
L30_V061_000022,L30,L30_V061,1788,71520,keyframes/L30_V061/022.jpg,
L30_V061_000023,L30,L30_V061,1811,72440,keyframes/L30_V061/023.jpg,
L30_V061_000024,L30,L30_V061,1842,73680,keyframes/L30_V061/024.jpg,
L30_V061_000025,L30,L30_V061,1898,75960,keyframes/L30_V061/025.jpg,
L30_V061_000026,L30,L30_V061,1944,77760,keyframes/L30_V061/026.jpg,
L30_V061_000027,L30,L30_V061,1945,77800,keyframes/L30_V061/027.jpg,
L30_V061_000028,L30,L30_V061,2088,83520,keyframes/L30_V061/028.jpg,
L30_V061_000029,L30,L30_V061,2153,86120,keyframes/L30_V061/029.jpg,
L30_V061_000030,L30,L30_V061,2222,88880,keyframes/L30_V061/030.jpg,
L30_V061_000031,L30,L30_V061,2322,92880,keyframes/L30_V061/031.jpg,
L30_V061_000032,L30,L30_V061,2370,94800,keyframes/L30_V061/032.jpg,
L30_V061_000033,L30,L30_V061,2514,100560,keyframes/L30_V061/033.jpg,
L30_V061_000034,L30,L30_V061,2634,105360,keyframes/L30_V061/034.jpg,
L30_V061_000035,L30,L30_V061,2658,106320,keyframes/L30_V061/035.jpg,
L30_V061_000036,L30,L30_V061,2666,106640,keyframes/L30_V061/036.jpg,
L30_V061_000037,L30,L30_V061,2786,111440,keyframes/L30_V061/037.jpg,
L30_V061_000038,L30,L30_V061,2930,117200,keyframes/L30_V061/038.jpg,
L30_V061_000039,L30,L30_V061,3074,122960,keyframes/L30_V061/039.jpg,
L30_V061_000040,L30,L30_V061,3158,126320,keyframes/L30_V061/040.jpg,
L30_V061_000041,L30,L30_V061,3206,128240,keyframes/L30_V061/041.jpg,
L30_V061_000042,L30,L30_V061,3289,131560,keyframes/L30_V061/042.jpg,
L30_V061_000043,L30,L30_V061,3336,133480,keyframes/L30_V061/043.jpg,
L30_V061_000044,L30,L30_V061,3481,139240,keyframes/L30_V061/044.jpg,
L30_V061_000045,L30,L30_V061,3615,144640,keyframes/L30_V061/045.jpg,
L30_V061_000046,L30,L30_V061,3714,148560,keyframes/L30_V061/046.jpg,
L30_V061_000047,L30,L30_V061,3761,150480,keyframes/L30_V061/047.jpg,
L30_V061_000048,L30,L30_V061,3886,155480,keyframes/L30_V061/048.jpg,
L30_V061_000049,L30,L30_V061,4000,160000,keyframes/L30_V061/049.jpg,
L30_V061_000050,L30,L30_V061,4024,160960,keyframes/L30_V061/050.jpg,
L30_V061_000051,L30,L30_V061,4168,166720,keyframes/L30_V061/051.jpg,
L30_V061_000052,L30,L30_V061,4249,169960,keyframes/L30_V061/052.jpg,
L30_V061_000053,L30,L30_V061,4297,171880,keyframes/L30_V061/053.jpg,
L30_V061_000054,L30,L30_V061,4335,173400,keyframes/L30_V061/054.jpg,
L30_V061_000055,L30,L30_V061,4431,177240,keyframes/L30_V061/055.jpg,
L30_V061_000056,L30,L30_V061,4575,183000,keyframes/L30_V061/056.jpg,
L30_V061_000057,L30,L30_V061,4719,188760,keyframes/L30_V061/057.jpg,
L30_V061_000058,L30,L30_V061,4863,194520,keyframes/L30_V061/058.jpg,
L30_V061_000059,L30,L30_V061,5007,200280,keyframes/L30_V061/059.jpg,
L30_V061_000060,L30,L30_V061,5151,206040,keyframes/L30_V061/060.jpg,
L30_V061_000061,L30,L30_V061,5251,210040,keyframes/L30_V061/061.jpg,
L30_V061_000062,L30,L30_V061,5299,211960,keyframes/L30_V061/062.jpg,
L30_V061_000063,L30,L30_V061,5370,214800,keyframes/L30_V061/063.jpg,
L30_V061_000064,L30,L30_V061,5442,217680,keyframes/L30_V061/064.jpg,
L30_V061_000065,L30,L30_V061,5453,218120,keyframes/L30_V061/065.jpg,
L30_V061_000066,L30,L30_V061,5555,222200,keyframes/L30_V061/066.jpg,
L30_V061_000067,L30,L30_V061,5579,223160,keyframes/L30_V061/067.jpg,
L30_V061_000068,L30,L30_V061,5723,228920,keyframes/L30_V061/068.jpg,
L30_V061_000069,L30,L30_V061,5867,234680,keyframes/L30_V061/069.jpg,
L30_V061_000070,L30,L30_V061,6011,240440,keyframes/L30_V061/070.jpg,
L30_V061_000071,L30,L30_V061,6122,244880,keyframes/L30_V061/071.jpg,
L30_V061_000072,L30,L30_V061,6146,245840,keyframes/L30_V061/072.jpg,
L30_V061_000073,L30,L30_V061,6184,247360,keyframes/L30_V061/073.jpg,
L30_V061_000074,L30,L30_V061,6280,251200,keyframes/L30_V061/074.jpg,
L30_V061_000075,L30,L30_V061,6423,256960,keyframes/L30_V061/075.jpg,
L30_V061_000076,L30,L30_V061,6568,262720,keyframes/L30_V061/076.jpg,
L30_V061_000077,L30,L30_V061,6686,267440,keyframes/L30_V061/077.jpg,
L30_V061_000078,L30,L30_V061,6709,268400,keyframes/L30_V061/078.jpg,
L30_V061_000079,L30,L30_V061,6854,274160,keyframes/L30_V061/079.jpg,
L30_V061_000080,L30,L30_V061,6939,277560,keyframes/L30_V061/080.jpg,
L30_V061_000081,L30,L30_V061,6987,279480,keyframes/L30_V061/081.jpg,
L30_V061_000082,L30,L30_V061,7064,282560,keyframes/L30_V061/082.jpg,
L30_V061_000083,L30,L30_V061,7112,284480,keyframes/L30_V061/083.jpg,
L30_V061_000084,L30,L30_V061,7189,287560,keyframes/L30_V061/084.jpg,
L30_V061_000085,L30,L30_V061,7237,289480,keyframes/L30_V061/085.jpg,
L30_V061_000086,L30,L30_V061,7314,292560,keyframes/L30_V061/086.jpg,
L30_V061_000087,L30,L30_V061,7362,294480,keyframes/L30_V061/087.jpg,
L30_V061_000088,L30,L30_V061,7439,297560,keyframes/L30_V061/088.jpg,
L30_V061_000089,L30,L30_V061,7487,299480,keyframes/L30_V061/089.jpg,
L30_V061_000090,L30,L30_V061,7564,302560,keyframes/L30_V061/090.jpg,
L30_V061_000091,L30,L30_V061,7612,304480,keyframes/L30_V061/091.jpg,
L30_V061_000092,L30,L30_V061,7756,310240,keyframes/L30_V061/092.jpg,
L30_V061_000093,L30,L30_V061,7900,316000,keyframes/L30_V061/093.jpg,
L30_V061_000094,L30,L30_V061,8044,321760,keyframes/L30_V061/094.jpg,
L30_V061_000095,L30,L30_V061,8188,327520,keyframes/L30_V061/095.jpg,
L30_V062_000001,L30,L30_V062,0,0,keyframes/L30_V062/001.jpg,
L30_V062_000002,L30,L30_V062,75,3000,keyframes/L30_V062/002.jpg,
L30_V062_000003,L30,L30_V062,147,5880,keyframes/L30_V062/003.jpg,
L30_V062_000004,L30,L30_V062,285,11400,keyframes/L30_V062/004.jpg,
L30_V062_000005,L30,L30_V062,290,11600,keyframes/L30_V062/005.jpg,
L30_V062_000006,L30,L30_V062,409,16400,keyframes/L30_V062/006.jpg,
L30_V062_000007,L30,L30_V062,540,21600,keyframes/L30_V062/007.jpg,
L30_V062_000008,L30,L30_V062,617,24680,keyframes/L30_V062/008.jpg,
L30_V062_000009,L30,L30_V062,618,24720,keyframes/L30_V062/009.jpg,
L30_V062_000010,L30,L30_V062,666,26640,keyframes/L30_V062/010.jpg,
L30_V062_000011,L30,L30_V062,771,30840,keyframes/L30_V062/011.jpg,
L30_V062_000012,L30,L30_V062,795,31800,keyframes/L30_V062/012.jpg,
L30_V062_000013,L30,L30_V062,858,34320,keyframes/L30_V062/013.jpg,
L30_V062_000014,L30,L30_V062,927,37120,keyframes/L30_V062/014.jpg,
L30_V062_000015,L30,L30_V062,993,39720,keyframes/L30_V062/015.jpg,
L30_V062_000016,L30,L30_V062,1039,41560,keyframes/L30_V062/016.jpg,
L30_V062_000017,L30,L30_V062,1063,42520,keyframes/L30_V062/017.jpg,
L30_V062_000018,L30,L30_V062,1098,43920,keyframes/L30_V062/018.jpg,
L30_V062_000019,L30,L30_V062,1150,46000,keyframes/L30_V062/019.jpg,
L30_V062_000020,L30,L30_V062,1193,47720,keyframes/L30_V062/020.jpg,
L30_V062_000021,L30,L30_V062,1271,50840,keyframes/L30_V062/021.jpg,
L30_V062_000022,L30,L30_V062,1319,52760,keyframes/L30_V062/022.jpg,
L30_V062_000023,L30,L30_V062,1380,55200,keyframes/L30_V062/023.jpg,
L30_V062_000024,L30,L30_V062,1452,58080,keyframes/L30_V062/024.jpg,
L30_V062_000025,L30,L30_V062,1596,63840,keyframes/L30_V062/025.jpg,
L30_V062_000026,L30,L30_V062,1635,65400,keyframes/L30_V062/026.jpg,
L30_V062_000027,L30,L30_V062,1702,68080,keyframes/L30_V062/027.jpg,
L30_V062_000028,L30,L30_V062,1726,69040,keyframes/L30_V062/028.jpg,
L30_V062_000029,L30,L30_V062,1870,74800,keyframes/L30_V062/029.jpg,
L30_V062_000030,L30,L30_V062,1979,79160,keyframes/L30_V062/030.jpg,
L30_V062_000031,L30,L30_V062,2003,80120,keyframes/L30_V062/031.jpg,
L30_V062_000032,L30,L30_V062,2055,82200,keyframes/L30_V062/032.jpg,
L30_V062_000033,L30,L30_V062,2100,84000,keyframes/L30_V062/033.jpg,
L30_V062_000034,L30,L30_V062,2148,85920,keyframes/L30_V062/034.jpg,
L30_V062_000035,L30,L30_V062,2157,86280,keyframes/L30_V062/035.jpg,
L30_V062_000036,L30,L30_V062,2277,91080,keyframes/L30_V062/036.jpg,
L30_V062_000037,L30,L30_V062,2284,91360,keyframes/L30_V062/037.jpg,
L30_V062_000038,L30,L30_V062,2357,94280,keyframes/L30_V062/038.jpg,
L30_V062_000039,L30,L30_V062,2404,96160,keyframes/L30_V062/039.jpg,
L30_V062_000040,L30,L30_V062,2432,97280,keyframes/L30_V062/040.jpg,
L30_V062_000041,L30,L30_V062,2498,99920,keyframes/L30_V062/041.jpg,
L30_V062_000042,L30,L30_V062,2546,101840,keyframes/L30_V062/042.jpg,
L30_V062_000043,L30,L30_V062,2553,102120,keyframes/L30_V062/043.jpg,
L30_V062_000044,L30,L30_V062,2607,104280,keyframes/L30_V062/044.jpg,
L30_V062_000045,L30,L30_V062,2655,106200,keyframes/L30_V062/045.jpg,
L30_V062_000046,L30,L30_V062,2679,107160,keyframes/L30_V062/046.jpg,
L30_V062_000047,L30,L30_V062,2719,108760,keyframes/L30_V062/047.jpg,
L30_V062_000048,L30,L30_V062,2815,112600,keyframes/L30_V062/048.jpg,
L30_V062_000049,L30,L30_V062,2959,118360,keyframes/L30_V062/049.jpg,
L30_V062_000050,L30,L30_V062,3013,120520,keyframes/L30_V062/050.jpg,
L30_V062_000051,L30,L30_V062,3085,123400,keyframes/L30_V062/051.jpg,
L30_V062_000052,L30,L30_V062,3100,124000,keyframes/L30_V062/052.jpg,
L30_V062_000053,L30,L30_V062,3220,128800,keyframes/L30_V062/053.jpg,
L30_V062_000054,L30,L30_V062,3234,129360,keyframes/L30_V062/054.jpg,
L30_V062_000055,L30,L30_V062,3295,131800,keyframes/L30_V062/055.jpg,
L30_V062_000056,L30,L30_V062,3367,134680,keyframes/L30_V062/056.jpg,
L30_V062_000057,L30,L30_V062,3379,135200,keyframes/L30_V062/057.jpg,
L30_V062_000058,L30,L30_V062,3450,138000,keyframes/L30_V062/058.jpg,
L30_V062_000059,L30,L30_V062,3497,139920,keyframes/L30_V062/059.jpg,
L30_V062_000060,L30,L30_V062,3504,140160,keyframes/L30_V062/060.jpg,
L30_V062_000061,L30,L30_V062,3552,142080,keyframes/L30_V062/061.jpg,
L30_V062_000062,L30,L30_V062,3594,143760,keyframes/L30_V062/062.jpg,
L30_V062_000063,L30,L30_V062,3642,145680,keyframes/L30_V062/063.jpg,
L30_V062_000064,L30,L30_V062,3656,146240,keyframes/L30_V062/064.jpg,
L30_V062_000065,L30,L30_V062,3733,149320,keyframes/L30_V062/065.jpg,
L30_V062_000066,L30,L30_V062,3781,151240,keyframes/L30_V062/066.jpg,
L30_V062_000067,L30,L30_V062,3788,151520,keyframes/L30_V062/067.jpg,
L30_V062_000068,L30,L30_V062,3838,153520,keyframes/L30_V062/068.jpg,
L30_V062_000069,L30,L30_V062,3910,156400,keyframes/L30_V062/069.jpg,
L30_V062_000070,L30,L30_V062,3913,156520,keyframes/L30_V062/070.jpg,
L30_V062_000071,L30,L30_V062,4027,161080,keyframes/L30_V062/071.jpg,
L30_V062_000072,L30,L30_V062,4050,162000,keyframes/L30_V062/072.jpg,
L30_V062_000073,L30,L30_V062,4139,165560,keyframes/L30_V062/073.jpg,
L30_V062_000074,L30,L30_V062,4187,167480,keyframes/L30_V062/074.jpg,
L30_V062_000075,L30,L30_V062,4209,168360,keyframes/L30_V062/075.jpg,
L30_V062_000076,L30,L30_V062,4320,172800,keyframes/L30_V062/076.jpg,
L30_V062_000077,L30,L30_V062,4329,173160,keyframes/L30_V062/077.jpg,
L30_V062_000078,L30,L30_V062,4386,175440,keyframes/L30_V062/078.jpg,
L30_V062_000079,L30,L30_V062,4458,178320,keyframes/L30_V062/079.jpg,
L30_V062_000080,L30,L30_V062,4459,178360,keyframes/L30_V062/080.jpg,
L30_V062_000081,L30,L30_V062,4536,181440,keyframes/L30_V062/081.jpg,
L30_V062_000082,L30,L30_V062,4590,183600,keyframes/L30_V062/082.jpg,
L30_V062_000083,L30,L30_V062,4691,187640,keyframes/L30_V062/083.jpg,
L30_V062_000084,L30,L30_V062,4715,188600,keyframes/L30_V062/084.jpg,
L30_V062_000085,L30,L30_V062,4763,190520,keyframes/L30_V062/085.jpg,
L30_V062_000086,L30,L30_V062,4821,192840,keyframes/L30_V062/086.jpg,
L30_V062_000087,L30,L30_V062,4845,193800,keyframes/L30_V062/087.jpg,
L30_V062_000088,L30,L30_V062,4871,194840,keyframes/L30_V062/088.jpg,
L30_V062_000089,L30,L30_V062,4937,197480,keyframes/L30_V062/089.jpg,
L30_V062_000090,L30,L30_V062,4985,199400,keyframes/L30_V062/090.jpg,
L30_V062_000091,L30,L30_V062,5014,200560,keyframes/L30_V062/091.jpg,
L30_V062_000092,L30,L30_V062,5066,202640,keyframes/L30_V062/092.jpg,
L30_V062_000093,L30,L30_V062,5114,204560,keyframes/L30_V062/093.jpg,
L30_V062_000094,L30,L30_V062,5131,205240,keyframes/L30_V062/094.jpg,
L30_V062_000095,L30,L30_V062,5178,207120,keyframes/L30_V062/095.jpg,
L30_V062_000096,L30,L30_V062,5227,209080,keyframes/L30_V062/096.jpg,
L30_V062_000097,L30,L30_V062,5250,210000,keyframes/L30_V062/097.jpg,
L30_V062_000098,L30,L30_V062,5387,215480,keyframes/L30_V062/098.jpg,
L30_V062_000099,L30,L30_V062,5587,223480,keyframes/L30_V062/099.jpg,
L30_V063_000001,L30,L30_V063,0,0,keyframes/L30_V063/001.jpg,
L30_V063_000002,L30,L30_V063,147,5880,keyframes/L30_V063/002.jpg,
L30_V063_000003,L30,L30_V063,285,11400,keyframes/L30_V063/003.jpg,
L30_V063_000004,L30,L30_V063,290,11600,keyframes/L30_V063/004.jpg,
L30_V063_000005,L30,L30_V063,428,17120,keyframes/L30_V063/005.jpg,
L30_V063_000006,L30,L30_V063,517,20680,keyframes/L30_V063/006.jpg,
L30_V063_000007,L30,L30_V063,565,22600,keyframes/L30_V063/007.jpg,
L30_V063_000008,L30,L30_V063,631,25240,keyframes/L30_V063/008.jpg,
L30_V063_000009,L30,L30_V063,703,28120,keyframes/L30_V063/009.jpg,
L30_V063_000010,L30,L30_V063,710,28400,keyframes/L30_V063/010.jpg,
L30_V063_000011,L30,L30_V063,778,31120,keyframes/L30_V063/011.jpg,
L30_V063_000012,L30,L30_V063,850,34000,keyframes/L30_V063/012.jpg,
L30_V063_000013,L30,L30_V063,865,34600,keyframes/L30_V063/013.jpg,
L30_V063_000014,L30,L30_V063,985,39400,keyframes/L30_V063/014.jpg,
L30_V063_000015,L30,L30_V063,1051,42040,keyframes/L30_V063/015.jpg,
L30_V063_000016,L30,L30_V063,1120,44800,keyframes/L30_V063/016.jpg,
L30_V063_000017,L30,L30_V063,1182,47280,keyframes/L30_V063/017.jpg,
L30_V063_000018,L30,L30_V063,1239,49560,keyframes/L30_V063/018.jpg,
L30_V063_000019,L30,L30_V063,1263,50520,keyframes/L30_V063/019.jpg,
L30_V063_000020,L30,L30_V063,1318,52720,keyframes/L30_V063/020.jpg,
L30_V063_000021,L30,L30_V063,1390,55600,keyframes/L30_V063/021.jpg,
L30_V063_000022,L30,L30_V063,1534,61360,keyframes/L30_V063/022.jpg,
L30_V063_000023,L30,L30_V063,1678,67120,keyframes/L30_V063/023.jpg,
L30_V063_000024,L30,L30_V063,1761,70440,keyframes/L30_V063/024.jpg,
L30_V063_000025,L30,L30_V063,1809,72360,keyframes/L30_V063/025.jpg,
L30_V063_000026,L30,L30_V063,1871,74840,keyframes/L30_V063/026.jpg,
L30_V063_000027,L30,L30_V063,1943,77720,keyframes/L30_V063/027.jpg,
L30_V063_000028,L30,L30_V063,1967,78680,keyframes/L30_V063/028.jpg,
L30_V063_000029,L30,L30_V063,2087,83480,keyframes/L30_V063/029.jpg,
L30_V063_000030,L30,L30_V063,2093,83720,keyframes/L30_V063/030.jpg,
L30_V063_000031,L30,L30_V063,2213,88520,keyframes/L30_V063/031.jpg,
L30_V063_000032,L30,L30_V063,2357,94280,keyframes/L30_V063/032.jpg,
L30_V063_000033,L30,L30_V063,2387,95480,keyframes/L30_V063/033.jpg,
L30_V063_000034,L30,L30_V063,2446,97840,keyframes/L30_V063/034.jpg,
L30_V063_000035,L30,L30_V063,2447,97880,keyframes/L30_V063/035.jpg,
L30_V063_000036,L30,L30_V063,2448,97920,keyframes/L30_V063/036.jpg,
L30_V063_000037,L30,L30_V063,2487,99480,keyframes/L30_V063/037.jpg,
L30_V063_000038,L30,L30_V063,2631,105240,keyframes/L30_V063/038.jpg,
L30_V063_000039,L30,L30_V063,2769,110760,keyframes/L30_V063/039.jpg,
L30_V063_000040,L30,L30_V063,2843,113720,keyframes/L30_V063/040.jpg,
L30_V063_000041,L30,L30_V063,2846,113840,keyframes/L30_V063/041.jpg,
L30_V063_000042,L30,L30_V063,2847,113880,keyframes/L30_V063/042.jpg,
L30_V063_000043,L30,L30_V063,2903,116120,keyframes/L30_V063/043.jpg,
L30_V063_000044,L30,L30_V063,3047,121880,keyframes/L30_V063/044.jpg,
L30_V063_000045,L30,L30_V063,3102,124080,keyframes/L30_V063/045.jpg,
L30_V063_000046,L30,L30_V063,3174,126960,keyframes/L30_V063/046.jpg,
L30_V063_000047,L30,L30_V063,3254,130200,keyframes/L30_V063/047.jpg,
L30_V063_000048,L30,L30_V063,3302,132080,keyframes/L30_V063/048.jpg,
L30_V063_000049,L30,L30_V063,3407,136280,keyframes/L30_V063/049.jpg,
L30_V063_000050,L30,L30_V063,3431,137240,keyframes/L30_V063/050.jpg,
L30_V063_000051,L30,L30_V063,3575,143000,keyframes/L30_V063/051.jpg,
L30_V063_000052,L30,L30_V063,3719,148760,keyframes/L30_V063/052.jpg,
L30_V063_000053,L30,L30_V063,3863,154520,keyframes/L30_V063/053.jpg,
L30_V063_000054,L30,L30_V063,4007,160280,keyframes/L30_V063/054.jpg,
L30_V063_000055,L30,L30_V063,4051,162040,keyframes/L30_V063/055.jpg,
L30_V063_000056,L30,L30_V063,4147,165880,keyframes/L30_V063/056.jpg,
L30_V063_000057,L30,L30_V063,4161,166440,keyframes/L30_V063/057.jpg,
L30_V063_000058,L30,L30_V063,4217,168680,keyframes/L30_V063/058.jpg,
L30_V063_000059,L30,L30_V063,4277,171080,keyframes/L30_V063/059.jpg,
L30_V063_000060,L30,L30_V063,4353,174120,keyframes/L30_V063/060.jpg,
L30_V063_000061,L30,L30_V063,4425,177000,keyframes/L30_V063/061.jpg,
L30_V063_000062,L30,L30_V063,4569,182760,keyframes/L30_V063/062.jpg,
L30_V063_000063,L30,L30_V063,4713,188520,keyframes/L30_V063/063.jpg,
L30_V063_000064,L30,L30_V063,4781,191240,keyframes/L30_V063/064.jpg,
L30_V063_000065,L30,L30_V063,4832,193280,keyframes/L30_V063/065.jpg,
L30_V063_000066,L30,L30_V063,4856,194240,keyframes/L30_V063/066.jpg,
L30_V063_000067,L30,L30_V063,4928,197120,keyframes/L30_V063/067.jpg,
L30_V063_000068,L30,L30_V063,5000,200000,keyframes/L30_V063/068.jpg,
L30_V063_000069,L30,L30_V063,5144,205760,keyframes/L30_V063/069.jpg,
L30_V063_000070,L30,L30_V063,5288,211520,keyframes/L30_V063/070.jpg,
L30_V063_000071,L30,L30_V063,5432,217280,keyframes/L30_V063/071.jpg,
L30_V063_000072,L30,L30_V063,5560,222400,keyframes/L30_V063/072.jpg,
L30_V063_000073,L30,L30_V063,5683,227320,keyframes/L30_V063/073.jpg,
L30_V063_000074,L30,L30_V063,5707,228280,keyframes/L30_V063/074.jpg,
L30_V063_000075,L30,L30_V063,5776,231040,keyframes/L30_V063/075.jpg,
L30_V063_000076,L30,L30_V063,5848,233920,keyframes/L30_V063/076.jpg,
L30_V063_000077,L30,L30_V063,5992,239680,keyframes/L30_V063/077.jpg,
L30_V063_000078,L30,L30_V063,6115,244600,keyframes/L30_V063/078.jpg,
L30_V063_000079,L30,L30_V063,6139,245560,keyframes/L30_V063/079.jpg,
L30_V063_000080,L30,L30_V063,6271,250840,keyframes/L30_V063/080.jpg,
L30_V063_000081,L30,L30_V063,6351,254040,keyframes/L30_V063/081.jpg,
L30_V064_000001,L30,L30_V064,0,0,keyframes/L30_V064/001.jpg,
L30_V064_000002,L30,L30_V064,147,5880,keyframes/L30_V064/002.jpg,
